4
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
1.572864,196608
1.048576,65536
0.000512,256
0.004096,1024
4.194304,262144
2.097152,65536
164.691968,3216640
