4
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
25.165824,196608
8.388608,65536
0.008192,256
0.032768,1024
33.554432,262144
33.554432,65536
411.72992,3216640
