1
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
25.165824,786432
8.388608,262144
0.008192,1024
0.033536,4096
33.554432,1048576
33.554432,262144
411.705344,12865792
